error_px,distance_cm,correction_angle,axis
-249,66.03,2.0,y
-249,66.03,2.0,y
-250,66.03,2.0,y
-250,66.03,2.0,y
-250,66.03,2.0,y
-250,66.03,2.0,y
-250,66.03,2.0,y
28,31.82,-0.5,y
28,31.82,-0.5,y
28,31.82,-0.5,y
28,31.82,-0.5,y
28,31.82,-0.5,y
37,31.82,-0.5,y
37,31.82,-0.5,y
37,31.82,-0.5,y
37,31.82,-0.5,y
-19,36.27,0.5,y
-19,36.27,0.5,y
-19,36.27,0.5,y
-131,40.74,2.0,y
-131,40.74,2.0,y
-131,40.74,2.0,y
-131,40.74,2.0,y
-163,41.74,2.0,y
-163,41.74,2.0,y
-163,41.74,2.0,y
-163,41.74,2.0,y
-162,41.74,2.0,y
-162,41.74,2.0,y
-162,41.74,2.0,y
-162,41.74,2.0,y
-162,41.74,2.0,y
248,75.63,-2.0,y
248,75.63,-2.0,y
248,75.63,-2.0,y
248,75.63,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
185,33.57,-2.0,y
138,33.94,-2.0,y
138,33.94,-2.0,y
138,33.94,-2.0,y
138,33.94,-2.0,y
-28,33.21,0.5,y
-28,33.21,0.5,y
-28,33.21,0.5,y
-28,33.21,0.5,y
-28,33.21,0.5,y
-172,61.97,2.0,y
-172,61.97,2.0,y
-172,61.97,2.0,y
-172,61.97,2.0,y
-236,62.95,2.0,y
-236,62.95,2.0,y
-236,62.95,2.0,y
-236,62.95,2.0,y
-236,62.95,2.0,y
-209,61.97,2.0,y
-209,61.97,2.0,y
-209,61.97,2.0,y
-209,61.97,2.0,y
-84,32.5,1.008,y
-84,32.5,1.008,y
-84,32.5,1.008,y
-84,32.5,1.008,y
-84,32.5,1.008,y
73,32.16,-0.876,y
73,32.16,-0.876,y
73,32.16,-0.876,y
73,32.16,-0.876,y
218,33.94,-2.0,y
218,33.94,-2.0,y
218,33.94,-2.0,y
218,33.94,-2.0,y
218,33.94,-2.0,y
156,30.83,-2.0,y
156,30.83,-2.0,y
156,30.83,-2.0,y
156,30.83,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
143,30.189999999999998,-2.0,y
138,30.83,-2.0,y
138,30.83,-2.0,y
138,30.83,-2.0,y
138,30.83,-2.0,y
138,30.83,-2.0,y
-97,32.16,1.164,y
-97,32.16,1.164,y
-97,32.16,1.164,y
-97,32.16,1.164,y
-97,32.16,1.164,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-256,67.11,2.0,y
-190,60.099999999999994,2.0,y
-190,60.099999999999994,2.0,y
-190,60.099999999999994,2.0,y
-190,60.099999999999994,2.0,y
-190,60.099999999999994,2.0,y
-39,32.5,0.5,y
-39,32.5,0.5,y
-39,32.5,0.5,y
-39,32.5,0.5,y
-39,32.5,0.5,y
137,61.03,-2.0,y
137,61.03,-2.0,y
137,61.03,-2.0,y
137,61.03,-2.0,y
192,30.83,-2.0,y
192,30.83,-2.0,y
192,30.83,-2.0,y
192,30.83,-2.0,y
192,30.83,-2.0,y
198,32.16,-2.0,y
198,32.16,-2.0,y
198,32.16,-2.0,y
198,32.16,-2.0,y
30,32.16,-0.5,y
30,32.16,-0.5,y
30,32.16,-0.5,y
30,32.16,-0.5,y
30,32.16,-0.5,y
-105,32.5,2.0,y
-105,32.5,2.0,y
-105,32.5,2.0,y
-105,32.5,2.0,y
-147,59.2,2.0,y
-147,59.2,2.0,y
-147,59.2,2.0,y
-147,59.2,2.0,y
-147,59.2,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
185,34.31,-2.0,y
185,34.31,-2.0,y
185,34.31,-2.0,y
185,34.31,-2.0,y
185,34.31,-2.0,y
91,31.82,-1.092,y
91,31.82,-1.092,y
91,31.82,-1.092,y
91,31.82,-1.092,y
210,59.2,-2.0,y
210,59.2,-2.0,y
210,59.2,-2.0,y
210,59.2,-2.0,y
210,59.2,-2.0,y
203,58.31999999999999,-2.0,y
203,58.31999999999999,-2.0,y
203,58.31999999999999,-2.0,y
203,58.31999999999999,-2.0,y
-26,33.57,0.5,y
-26,33.57,0.5,y
-26,33.57,0.5,y
-26,33.57,0.5,y
-26,33.57,0.5,y
-106,35.87,2.0,y
-106,35.87,2.0,y
-106,35.87,2.0,y
-106,35.87,2.0,y
-106,35.87,2.0,y
-318,67.11,2.0,y
-318,67.11,2.0,y
-318,67.11,2.0,y
-318,67.11,2.0,y
-313,70.55,2.0,y
-313,70.55,2.0,y
-313,70.55,2.0,y
-313,70.55,2.0,y
-313,70.55,2.0,y
-197,59.2,2.0,y
-197,59.2,2.0,y
-197,59.2,2.0,y
-197,59.2,2.0,y
-77,33.21,0.924,y
-77,33.21,0.924,y
-77,33.21,0.924,y
-77,33.21,0.924,y
-77,33.21,0.924,y
137,33.57,-2.0,y
137,33.57,-2.0,y
137,33.57,-2.0,y
137,33.57,-2.0,y
219,32.16,-2.0,y
219,32.16,-2.0,y
219,32.16,-2.0,y
219,32.16,-2.0,y
219,32.16,-2.0,y
200,31.82,-2.0,y
200,31.82,-2.0,y
200,31.82,-2.0,y
200,31.82,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
130,31.15,-2.0,y
113,30.83,-2.0,y
113,30.83,-2.0,y
113,30.83,-2.0,y
113,30.83,-2.0,y
-106,36.27,2.0,y
-106,36.27,2.0,y
-106,36.27,2.0,y
-106,36.27,2.0,y
-106,36.27,2.0,y
-268,68.23,2.0,y
-268,68.23,2.0,y
-268,68.23,2.0,y
-268,68.23,2.0,y
-268,68.23,2.0,y
-227,62.95,2.0,y
-227,62.95,2.0,y
-227,62.95,2.0,y
-227,62.95,2.0,y
-227,62.95,2.0,y
-125,60.099999999999994,2.0,y
-125,60.099999999999994,2.0,y
-125,60.099999999999994,2.0,y
-125,60.099999999999994,2.0,y
-156,31.82,2.0,y
-156,31.82,2.0,y
-156,31.82,2.0,y
-156,31.82,2.0,y
-156,31.82,2.0,y
-156,31.82,2.0,y
66,27.009999999999998,-0.792,y
66,27.009999999999998,-0.792,y
66,27.009999999999998,-0.792,y
66,27.009999999999998,-0.792,y
190,32.85,-2.0,y
190,32.85,-2.0,y
190,32.85,-2.0,y
190,32.85,-2.0,y
190,32.85,-2.0,y
201,30.189999999999998,-2.0,y
201,30.189999999999998,-2.0,y
201,30.189999999999998,-2.0,y
201,30.189999999999998,-2.0,y
201,30.189999999999998,-2.0,y
200,28.979999999999997,-2.0,y
200,28.979999999999997,-2.0,y
200,28.979999999999997,-2.0,y
200,28.979999999999997,-2.0,y
200,27.83,-2.0,y
200,27.83,-2.0,y
200,27.83,-2.0,y
200,27.83,-2.0,y
200,27.83,-2.0,y
98,31.82,-1.176,y
98,31.82,-1.176,y
98,31.82,-1.176,y
98,31.82,-1.176,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-55,33.21,0.66,y
-230,63.95,2.0,y
-230,63.95,2.0,y
-230,63.95,2.0,y
-230,63.95,2.0,y
-220,61.97,2.0,y
-220,61.97,2.0,y
-220,61.97,2.0,y
-220,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-216,61.97,2.0,y
-134,32.85,2.0,y
-134,32.85,2.0,y
-134,32.85,2.0,y
-134,32.85,2.0,y
83,31.15,-0.996,y
83,31.15,-0.996,y
83,31.15,-0.996,y
83,31.15,-0.996,y
83,31.15,-0.996,y
224,33.21,-2.0,y
224,33.21,-2.0,y
224,33.21,-2.0,y
224,33.21,-2.0,y
215,22.310000000000002,-2.0,y
215,22.310000000000002,-2.0,y
215,22.310000000000002,-2.0,y
215,22.310000000000002,-2.0,y
215,22.310000000000002,-2.0,y
214,43.84,-2.0,y
214,43.84,-2.0,y
214,43.84,-2.0,y
214,43.84,-2.0,y
205,58.31999999999999,-2.0,y
205,58.31999999999999,-2.0,y
205,58.31999999999999,-2.0,y
205,58.31999999999999,-2.0,y
205,58.31999999999999,-2.0,y
205,58.31999999999999,-2.0,y
32,59.2,-0.5,y
32,59.2,-0.5,y
32,59.2,-0.5,y
32,59.2,-0.5,y
-284,66.03,2.0,y
-284,66.03,2.0,y
-284,66.03,2.0,y
-284,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-284,64.97,2.0,y
-284,64.97,2.0,y
-284,64.97,2.0,y
-284,64.97,2.0,y
27,27.009999999999998,-0.5,y
27,27.009999999999998,-0.5,y
27,27.009999999999998,-0.5,y
27,27.009999999999998,-0.5,y
171,27.83,-2.0,y
171,27.83,-2.0,y
171,27.83,-2.0,y
171,27.83,-2.0,y
176,58.31999999999999,-2.0,y
176,58.31999999999999,-2.0,y
176,58.31999999999999,-2.0,y
176,58.31999999999999,-2.0,y
176,58.31999999999999,-2.0,y
150,32.85,-2.0,y
150,32.85,-2.0,y
150,32.85,-2.0,y
150,32.85,-2.0,y
150,32.85,-2.0,y
-320,77.0,2.0,y
-320,77.0,2.0,y
-320,77.0,2.0,y
-320,77.0,2.0,y
-311,74.3,2.0,y
-311,74.3,2.0,y
-311,74.3,2.0,y
-311,74.3,2.0,y
-297,70.55,2.0,y
-297,70.55,2.0,y
-297,70.55,2.0,y
-297,70.55,2.0,y
-175,32.85,2.0,y
-175,32.85,2.0,y
-175,32.85,2.0,y
-175,32.85,2.0,y
130,27.28,-2.0,y
130,27.28,-2.0,y
130,27.28,-2.0,y
130,27.28,-2.0,y
329,67.11,-2.0,y
329,67.11,-2.0,y
329,67.11,-2.0,y
329,67.11,-2.0,y
329,67.11,-2.0,y
111,30.509999999999998,-2.0,y
111,30.509999999999998,-2.0,y
111,30.509999999999998,-2.0,y
111,30.509999999999998,-2.0,y
111,30.509999999999998,-2.0,y
211,62.95,-2.0,y
211,62.95,-2.0,y
211,62.95,-2.0,y
211,62.95,-2.0,y
-216,38.86,2.0,y
-216,38.86,2.0,y
-216,38.86,2.0,y
-216,38.86,2.0,y
-134,41.74,2.0,y
-134,41.74,2.0,y
-134,41.74,2.0,y
-134,41.74,2.0,y
-134,41.74,2.0,y
-121,42.25,2.0,y
-121,42.25,2.0,y
-121,42.25,2.0,y
-121,42.25,2.0,y
-121,42.25,2.0,y
-130,38.41,2.0,y
-130,38.41,2.0,y
-130,38.41,2.0,y
-130,38.41,2.0,y
-130,38.41,2.0,y
135,32.5,-2.0,y
135,32.5,-2.0,y
166,41.23,-2.0,y
166,41.23,-2.0,y
166,41.23,-2.0,y
166,41.23,-2.0,y
166,41.23,-2.0,y
165,41.23,-2.0,y
165,41.23,-2.0,y
165,41.23,-2.0,y
165,41.23,-2.0,y
165,41.23,-2.0,y
129,41.23,-2.0,y
129,41.23,-2.0,y
129,41.23,-2.0,y
129,41.23,-2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-259,66.03,2.0,y
-278,64.97,2.0,y
-278,64.97,2.0,y
-278,64.97,2.0,y
-278,64.97,2.0,y
-278,64.97,2.0,y
-120,39.32,2.0,y
-120,39.32,2.0,y
-120,39.32,2.0,y
-34,55.81,0.5,y
-34,55.81,0.5,y
-34,55.81,0.5,y
-34,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
-32,55.81,0.5,y
68,31.479999999999997,-0.8160000000000001,y
68,31.479999999999997,-0.8160000000000001,y
68,31.479999999999997,-0.8160000000000001,y
68,31.479999999999997,-0.8160000000000001,y
68,31.479999999999997,-0.8160000000000001,y
161,41.74,-2.0,y
161,41.74,-2.0,y
161,41.74,-2.0,y
161,41.74,-2.0,y
161,41.74,-2.0,y
164,41.74,-2.0,y
164,41.74,-2.0,y
164,41.74,-2.0,y
164,41.74,-2.0,y
164,41.74,-2.0,y
24,31.479999999999997,-0.5,y
24,31.479999999999997,-0.5,y
24,31.479999999999997,-0.5,y
24,31.479999999999997,-0.5,y
24,31.479999999999997,-0.5,y
24,31.479999999999997,-0.5,y
-161,53.47,2.0,y
-161,53.47,2.0,y
-161,53.47,2.0,y
-161,53.47,2.0,y
-172,55.81,2.0,y
-172,55.81,2.0,y
-172,55.81,2.0,y
-172,55.81,2.0,y
-173,54.230000000000004,2.0,y
-173,54.230000000000004,2.0,y
-173,54.230000000000004,2.0,y
-173,54.230000000000004,2.0,y
-173,54.230000000000004,2.0,y
-55,36.68,0.66,y
-55,36.68,0.66,y
-55,36.68,0.66,y
-55,36.68,0.66,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,37.96,-2.0,y
187,39.32,-2.0,y
187,39.32,-2.0,y
187,39.32,-2.0,y
187,39.32,-2.0,y
187,39.32,-2.0,y
187,39.32,-2.0,y
-299,71.76,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-281,66.03,2.0,y
-252,61.03,2.0,y
-252,61.03,2.0,y
-252,61.03,2.0,y
-252,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
-253,61.03,2.0,y
15,32.16,-0.5,y
15,32.16,-0.5,y
15,32.16,-0.5,y
15,32.16,-0.5,y
18,33.94,-0.5,y
18,33.94,-0.5,y
18,33.94,-0.5,y
18,33.94,-0.5,y
-79,43.3,0.9480000000000001,y
-79,43.3,0.9480000000000001,y
-79,43.3,0.9480000000000001,y
-79,43.3,0.9480000000000001,y
-78,43.3,0.936,y
-78,43.3,0.936,y
-78,43.3,0.936,y
-78,43.3,0.936,y
54,43.3,-0.648,y
54,43.3,-0.648,y
54,43.3,-0.648,y
54,43.3,-0.648,y
49,31.82,-0.588,y
49,31.82,-0.588,y
49,31.82,-0.588,y
49,31.82,-0.588,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
39,31.479999999999997,-0.5,y
112,32.5,-2.0,y
112,32.5,-2.0,y
112,32.5,-2.0,y
112,32.5,-2.0,y
48,32.85,-0.5760000000000001,y
48,32.85,-0.5760000000000001,y
48,32.85,-0.5760000000000001,y
48,32.85,-0.5760000000000001,y
48,32.85,-0.5760000000000001,y
-65,39.78,0.78,y
-65,39.78,0.78,y
-65,39.78,0.78,y
-65,39.78,0.78,y
-65,39.78,0.78,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,38.86,2.0,y
-116,39.32,2.0,y
-116,39.32,2.0,y
-116,39.32,2.0,y
-116,39.32,2.0,y
-116,39.32,2.0,y
108,30.83,-2.0,y
108,30.83,-2.0,y
108,30.83,-2.0,y
108,30.83,-2.0,y
177,27.83,-2.0,y
177,27.83,-2.0,y
177,27.83,-2.0,y
177,27.83,-2.0,y
134,30.509999999999998,-2.0,y
134,30.509999999999998,-2.0,y
134,30.509999999999998,-2.0,y
134,30.509999999999998,-2.0,y
134,30.509999999999998,-2.0,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
49,30.509999999999998,-0.588,y
-94,38.41,1.1280000000000001,y
-94,38.41,1.1280000000000001,y
-94,38.41,1.1280000000000001,y
-94,38.41,1.1280000000000001,y
-94,38.41,1.1280000000000001,y
-155,40.26,2.0,y
-155,40.26,2.0,y
-155,40.26,2.0,y
-155,40.26,2.0,y
-87,36.68,1.044,y
-87,36.68,1.044,y
-87,36.68,1.044,y
-87,36.68,1.044,y
-87,36.68,1.044,y
-91,38.41,1.092,y
-91,38.41,1.092,y
-91,38.41,1.092,y
-91,38.41,1.092,y
-91,38.41,1.092,y
300,89.71,-2.0,y
300,89.71,-2.0,y
300,89.71,-2.0,y
300,89.71,-2.0,y
300,89.71,-2.0,y
134,33.57,-2.0,y
134,33.57,-2.0,y
134,33.57,-2.0,y
134,33.57,-2.0,y
134,33.57,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
197,39.78,-2.0,y
51,31.15,-0.612,y
51,31.15,-0.612,y
51,31.15,-0.612,y
51,31.15,-0.612,y
-217,62.95,2.0,y
-217,62.95,2.0,y
-217,62.95,2.0,y
-217,62.95,2.0,y
-223,60.099999999999994,2.0,y
-223,60.099999999999994,2.0,y
-223,60.099999999999994,2.0,y
-223,60.099999999999994,2.0,y
-223,60.099999999999994,2.0,y
-224,58.31999999999999,2.0,y
-224,58.31999999999999,2.0,y
-224,58.31999999999999,2.0,y
-224,58.31999999999999,2.0,y
-224,58.31999999999999,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
-116,40.26,2.0,y
213,49.91,-2.0,y
213,49.91,-2.0,y
213,49.91,-2.0,y
213,49.91,-2.0,y
215,47.33,-2.0,y
215,47.33,-2.0,y
215,47.33,-2.0,y
215,47.33,-2.0,y
214,58.31999999999999,-2.0,y
214,58.31999999999999,-2.0,y
214,58.31999999999999,-2.0,y
214,58.31999999999999,-2.0,y
116,57.459999999999994,-2.0,y
116,57.459999999999994,-2.0,y
116,57.459999999999994,-2.0,y
116,57.459999999999994,-2.0,y
-264,62.95,2.0,y
-264,62.95,2.0,y
-264,62.95,2.0,y
-264,62.95,2.0,y
-264,62.95,2.0,y
-265,63.95,2.0,y
-265,63.95,2.0,y
-265,63.95,2.0,y
-265,63.95,2.0,y
-168,36.68,2.0,y
-168,36.68,2.0,y
-168,36.68,2.0,y
-168,36.68,2.0,y
184,61.03,-2.0,y
184,61.03,-2.0,y
184,61.03,-2.0,y
184,61.03,-2.0,y
184,61.03,-2.0,y
-162,38.86,2.0,y
-162,38.86,2.0,y
-162,38.86,2.0,y
-162,38.86,2.0,y
-162,38.86,2.0,y
-98,41.74,1.176,y
-98,41.74,1.176,y
-98,41.74,1.176,y
-98,41.74,1.176,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
24,36.68,-0.5,y
24,36.68,-0.5,y
24,36.68,-0.5,y
24,36.68,-0.5,y
104,30.189999999999998,-2.0,y
104,30.189999999999998,-2.0,y
104,30.189999999999998,-2.0,y
104,30.189999999999998,-2.0,y
213,30.189999999999998,-2.0,y
213,30.189999999999998,-2.0,y
213,30.189999999999998,-2.0,y
213,30.189999999999998,-2.0,y
118,31.82,-2.0,y
118,31.82,-2.0,y
118,31.82,-2.0,y
118,31.82,-2.0,y
-199,67.11,2.0,y
-199,67.11,2.0,y
-199,67.11,2.0,y
-199,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
-197,67.11,2.0,y
123,39.78,-2.0,y
123,39.78,-2.0,y
123,39.78,-2.0,y
123,39.78,-2.0,y
123,39.78,-2.0,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
42,29.28,-0.504,y
109,33.21,-2.0,y
109,33.21,-2.0,y
109,33.21,-2.0,y
109,33.21,-2.0,y
109,33.21,-2.0,y
-32,40.26,0.5,y
-32,40.26,0.5,y
-32,40.26,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-28,39.32,0.5,y
-191,42.77,2.0,y
-191,42.77,2.0,y
-191,42.77,2.0,y
-191,42.77,2.0,y
-191,42.77,2.0,y
-131,41.74,2.0,y
-131,41.74,2.0,y
-131,41.74,2.0,y
-131,41.74,2.0,y
-131,41.74,2.0,y
226,51.29,-2.0,y
226,51.29,-2.0,y
226,51.29,-2.0,y
228,52.730000000000004,-2.0,y
228,52.730000000000004,-2.0,y
228,52.730000000000004,-2.0,y
228,52.730000000000004,-2.0,y
228,52.730000000000004,-2.0,y
227,52.0,-2.0,y
227,52.0,-2.0,y
227,52.0,-2.0,y
227,52.0,-2.0,y
193,51.29,-2.0,y
193,51.29,-2.0,y
193,51.29,-2.0,y
193,51.29,-2.0,y
-79,50.59,0.9480000000000001,y
-79,50.59,0.9480000000000001,y
-79,50.59,0.9480000000000001,y
-79,50.59,0.9480000000000001,y
-79,50.59,0.9480000000000001,y
92,30.189999999999998,-1.104,y
92,30.189999999999998,-1.104,y
92,30.189999999999998,-1.104,y
92,30.189999999999998,-1.104,y
92,30.189999999999998,-1.104,y
92,30.189999999999998,-1.104,y
-15,40.74,0.5,y
-15,40.74,0.5,y
-15,40.74,0.5,y
-15,40.74,0.5,y
-15,40.74,0.5,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-101,41.23,2.0,y
-125,42.77,2.0,y
-125,42.77,2.0,y
-125,42.77,2.0,y
-125,42.77,2.0,y
-107,42.25,2.0,y
-107,42.25,2.0,y
-107,42.25,2.0,y
-107,42.25,2.0,y
-107,42.25,2.0,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
59,35.07,-0.708,y
156,52.730000000000004,-2.0,y
156,52.730000000000004,-2.0,y
156,52.730000000000004,-2.0,y
156,52.730000000000004,-2.0,y
156,52.730000000000004,-2.0,y
74,51.29,-0.888,y
74,51.29,-0.888,y
74,51.29,-0.888,y
74,51.29,-0.888,y
74,51.29,-0.888,y
-229,52.0,2.0,y
-229,52.0,2.0,y
-229,52.0,2.0,y
-229,52.0,2.0,y
-229,52.0,2.0,y
-299,54.230000000000004,2.0,y
-299,54.230000000000004,2.0,y
-299,54.230000000000004,2.0,y
-299,54.230000000000004,2.0,y
-299,54.230000000000004,2.0,y
-290,55.010000000000005,2.0,y
-290,55.010000000000005,2.0,y
-290,55.010000000000005,2.0,y
-290,55.010000000000005,2.0,y
-290,55.010000000000005,2.0,y
212,50.59,-2.0,y
212,50.59,-2.0,y
212,50.59,-2.0,y
212,50.59,-2.0,y
212,50.59,-2.0,y
294,54.230000000000004,-2.0,y
294,54.230000000000004,-2.0,y
294,54.230000000000004,-2.0,y
294,54.230000000000004,-2.0,y
294,54.230000000000004,-2.0,y
292,55.010000000000005,-2.0,y
292,55.010000000000005,-2.0,y
292,55.010000000000005,-2.0,y
292,55.010000000000005,-2.0,y
292,55.010000000000005,-2.0,y
169,51.29,-2.0,y
169,51.29,-2.0,y
169,51.29,-2.0,y
169,51.29,-2.0,y
169,51.29,-2.0,y
-95,41.74,1.1400000000000001,y
-96,41.23,1.1520000000000001,y
-96,41.23,1.1520000000000001,y
-96,41.23,1.1520000000000001,y
-96,41.23,1.1520000000000001,y
-96,41.23,1.1520000000000001,y
-94,41.74,1.1280000000000001,y
-94,41.74,1.1280000000000001,y
-94,41.74,1.1280000000000001,y
-94,41.74,1.1280000000000001,y
-97,40.74,1.164,y
-97,40.74,1.164,y
-97,40.74,1.164,y
-97,40.74,1.164,y
-97,40.74,1.164,y
31,25.72,-0.5,y
31,25.72,-0.5,y
31,25.72,-0.5,y
31,25.72,-0.5,y
-253,52.0,2.0,y
-253,52.0,2.0,y
-253,52.0,2.0,y
-253,52.0,2.0,y
180,33.21,-2.0,y
180,33.21,-2.0,y
180,33.21,-2.0,y
180,33.21,-2.0,y
-182,52.0,2.0,y
-182,52.0,2.0,y
-182,52.0,2.0,y
-182,52.0,2.0,y
20,52.730000000000004,-0.5,y
20,52.730000000000004,-0.5,y
20,52.730000000000004,-0.5,y
20,52.730000000000004,-0.5,y
-134,52.0,2.0,y
-134,52.0,2.0,y
-134,52.0,2.0,y
-134,52.0,2.0,y
-134,52.0,2.0,y
46,29.880000000000003,-0.552,y
46,29.880000000000003,-0.552,y
46,29.880000000000003,-0.552,y
46,29.880000000000003,-0.552,y
206,51.29,-2.0,y
206,51.29,-2.0,y
206,51.29,-2.0,y
206,51.29,-2.0,y
206,51.29,-2.0,y
210,50.59,-2.0,y
210,50.59,-2.0,y
210,50.59,-2.0,y
210,50.59,-2.0,y
207,50.59,-2.0,y
207,50.59,-2.0,y
207,50.59,-2.0,y
207,50.59,-2.0,y
207,50.59,-2.0,y
-295,57.459999999999994,2.0,y
-295,57.459999999999994,2.0,y
-295,57.459999999999994,2.0,y
-295,57.459999999999994,2.0,y
-295,57.459999999999994,2.0,y
-149,52.0,2.0,y
-149,52.0,2.0,y
-148,52.0,2.0,y
-148,52.0,2.0,y
-148,52.0,2.0,y
-148,52.0,2.0,y
-148,52.0,2.0,y
-147,51.29,2.0,y
-147,51.29,2.0,y
-147,51.29,2.0,y
-147,51.29,2.0,y
30,53.47,-0.5,y
30,53.47,-0.5,y
30,53.47,-0.5,y
30,53.47,-0.5,y
30,53.47,-0.5,y
30,53.47,-0.5,y
226,50.59,-2.0,y
226,50.59,-2.0,y
226,50.59,-2.0,y
226,50.59,-2.0,y
226,50.59,-2.0,y
226,50.59,-2.0,y
283,52.730000000000004,-2.0,y
283,52.730000000000004,-2.0,y
283,52.730000000000004,-2.0,y
283,52.730000000000004,-2.0,y
254,53.47,-2.0,y
254,53.47,-2.0,y
254,53.47,-2.0,y
254,53.47,-2.0,y
96,52.0,-1.1520000000000001,y
96,52.0,-1.1520000000000001,y
96,52.0,-1.1520000000000001,y
96,52.0,-1.1520000000000001,y
-95,41.74,1.1400000000000001,y
-95,41.74,1.1400000000000001,y
-95,41.74,1.1400000000000001,y
-95,41.74,1.1400000000000001,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-107,40.74,2.0,y
-106,39.32,2.0,y
-106,39.32,2.0,y
-106,39.32,2.0,y
-106,39.32,2.0,y
-106,39.32,2.0,y
76,24.990000000000002,-0.912,y
76,24.990000000000002,-0.912,y
76,24.990000000000002,-0.912,y
76,24.990000000000002,-0.912,y
113,52.730000000000004,-2.0,y
113,52.730000000000004,-2.0,y
113,52.730000000000004,-2.0,y
113,52.730000000000004,-2.0,y
136,52.0,-2.0,y
136,52.0,-2.0,y
136,52.0,-2.0,y
